date,location,latitude,longitude,temperature_2m_max,temperature_2m_min,precipitation_sum,precipitation_rolling_3d,precipitation_rolling_7d,temperature_mean,dry_days,extreme_rain_day,extreme_rain_tomorrow,location_id
2024-04-01,Kandy,7.2931,80.6333,32.9,21.5,1.1,4.499999999999993,25.099999999999966,27.2,0,0,0.0,0
2024-04-02,Kandy,7.2931,80.6333,32.8,21.6,1.6,5.399999999999993,25.79999999999997,27.2,0,0,0.0,0
2024-04-03,Kandy,7.2931,80.6333,32.9,21.7,1.5,4.199999999999993,9.999999999999968,27.299999999999997,0,0,0.0,0
2024-04-04,Kandy,7.2931,80.6333,33.3,21.6,2.3,5.399999999999993,9.999999999999968,27.45,0,0,0.0,0
2024-04-05,Kandy,7.2931,80.6333,33.8,21.6,1.9,5.699999999999992,11.799999999999969,27.7,0,0,0.0,0
2024-04-06,Kandy,7.2931,80.6333,35.5,21.0,0.2,4.399999999999992,11.299999999999967,28.25,1,0,0.0,0
2024-04-07,Kandy,7.2931,80.6333,35.2,21.5,0.3,2.399999999999993,8.899999999999968,28.35,2,0,0.0,0
2024-04-08,Kandy,7.2931,80.6333,35.9,22.0,0.0,0.4999999999999929,7.799999999999969,28.95,3,0,0.0,0
2024-04-09,Kandy,7.2931,80.6333,33.6,21.2,0.0,0.2999999999999929,6.199999999999967,27.4,4,0,0.0,0
2024-04-10,Kandy,7.2931,80.6333,33.4,21.2,1.5,1.499999999999993,6.199999999999967,27.299999999999997,0,0,0.0,0
2024-04-11,Kandy,7.2931,80.6333,33.3,22.5,15.4,16.89999999999999,19.29999999999997,27.9,0,0,0.0,0
2024-04-12,Kandy,7.2931,80.6333,29.3,22.5,10.4,27.299999999999994,27.79999999999997,25.9,0,0,0.0,0
2024-04-13,Kandy,7.2931,80.6333,30.2,21.8,3.0,28.799999999999994,30.599999999999966,26.0,0,0,0.0,0
2024-04-14,Kandy,7.2931,80.6333,31.2,21.5,1.7,15.099999999999993,31.999999999999968,26.35,0,0,0.0,0
2024-04-15,Kandy,7.2931,80.6333,30.2,22.0,0.6,5.299999999999993,32.599999999999966,26.1,1,0,0.0,0
2024-04-16,Kandy,7.2931,80.6333,31.4,22.3,3.5,5.799999999999993,36.099999999999966,26.85,0,0,0.0,0
2024-04-17,Kandy,7.2931,80.6333,32.2,21.2,0.8,4.899999999999992,35.39999999999997,26.700000000000003,1,0,0.0,0
2024-04-18,Kandy,7.2931,80.6333,32.5,21.2,1.9,6.199999999999993,21.899999999999967,26.85,0,0,0.0,0
2024-04-19,Kandy,7.2931,80.6333,32.3,20.4,1.7,4.399999999999993,13.199999999999966,26.349999999999998,0,0,0.0,0
2024-04-20,Kandy,7.2931,80.6333,32.5,21.0,0.6,4.199999999999993,10.799999999999965,26.75,1,0,0.0,0
2024-04-21,Kandy,7.2931,80.6333,35.2,22.5,0.8,3.0999999999999925,9.899999999999967,28.85,2,0,0.0,0
2024-04-22,Kandy,7.2931,80.6333,34.4,21.6,1.0,2.399999999999993,10.299999999999965,28.0,0,0,0.0,0
2024-04-23,Kandy,7.2931,80.6333,35.9,22.5,0.0,1.7999999999999927,6.799999999999966,29.2,1,0,0.0,0
2024-04-24,Kandy,7.2931,80.6333,35.8,22.0,0.8,1.7999999999999927,6.799999999999966,28.9,2,0,0.0,0
2024-04-25,Kandy,7.2931,80.6333,35.7,22.5,0.0,0.7999999999999928,4.899999999999966,29.1,3,0,0.0,0
2024-04-26,Kandy,7.2931,80.6333,35.3,22.5,0.1,0.8999999999999928,3.299999999999966,28.9,4,0,0.0,0
2024-04-27,Kandy,7.2931,80.6333,34.0,23.5,6.7,6.799999999999993,9.399999999999967,28.75,0,0,0.0,0
2024-04-28,Kandy,7.2931,80.6333,34.6,23.2,2.5,9.299999999999994,11.099999999999966,28.9,0,0,0.0,0
2024-04-29,Kandy,7.2931,80.6333,34.1,23.0,5.5,14.699999999999992,15.599999999999966,28.55,0,0,0.0,0
2024-04-30,Kandy,7.2931,80.6333,34.4,22.5,1.9,9.899999999999993,17.499999999999964,28.45,0,0,0.0,0
2024-05-01,Kandy,7.2931,80.6333,33.8,22.3,3.4,10.799999999999994,20.099999999999966,28.049999999999997,0,0,0.0,0
2024-05-02,Kandy,7.2931,80.6333,34.8,22.1,0.1,5.399999999999992,20.199999999999964,28.45,1,0,0.0,0
2024-05-03,Kandy,7.2931,80.6333,34.5,21.6,1.4,4.899999999999993,21.499999999999964,28.05,0,0,0.0,0
2024-05-04,Kandy,7.2931,80.6333,33.2,22.4,0.7,2.199999999999993,15.499999999999964,27.8,1,0,0.0,0
2024-05-05,Kandy,7.2931,80.6333,34.1,23.5,1.5,3.5999999999999925,14.499999999999964,28.8,0,0,0.0,0
2024-05-06,Kandy,7.2931,80.6333,34.5,22.6,1.8,3.999999999999993,10.799999999999965,28.55,0,0,0.0,0
2024-05-07,Kandy,7.2931,80.6333,32.3,23.1,2.1,5.399999999999993,10.999999999999964,27.7,0,0,0.0,0
2024-05-08,Kandy,7.2931,80.6333,33.8,23.1,23.3,27.199999999999996,30.899999999999967,28.45,0,0,0.0,0
2024-05-09,Kandy,7.2931,80.6333,31.4,22.9,10.4,35.79999999999999,41.19999999999997,27.15,0,0,0.0,0
2024-05-10,Kandy,7.2931,80.6333,30.0,23.8,14.2,47.89999999999999,53.999999999999964,26.9,0,0,0.0,0
2024-05-11,Kandy,7.2931,80.6333,31.1,22.9,18.5,43.099999999999994,71.79999999999995,27.0,0,0,0.0,0
2024-05-12,Kandy,7.2931,80.6333,29.0,22.6,16.1,48.8,86.39999999999996,25.8,0,0,0.0,0
2024-05-13,Kandy,7.2931,80.6333,30.0,23.0,10.6,45.199999999999996,95.19999999999996,26.5,0,0,0.0,0
2024-05-14,Kandy,7.2931,80.6333,29.1,22.0,17.5,44.199999999999996,110.59999999999997,25.55,0,0,0.0,0
2024-05-15,Kandy,7.2931,80.6333,29.5,22.9,16.5,44.599999999999994,103.79999999999995,26.2,0,0,0.0,0
2024-05-16,Kandy,7.2931,80.6333,27.6,22.4,16.5,50.49999999999999,109.89999999999998,25.0,0,0,0.0,0
2024-05-17,Kandy,7.2931,80.6333,29.1,22.5,1.3,34.29999999999999,96.99999999999997,25.8,0,0,0.0,0
2024-05-18,Kandy,7.2931,80.6333,27.7,21.9,11.6,29.39999999999999,90.09999999999997,24.799999999999997,0,0,0.0,0
2024-05-19,Kandy,7.2931,80.6333,27.5,22.0,13.3,26.199999999999996,87.29999999999997,24.75,0,0,0.0,0
2024-05-20,Kandy,7.2931,80.6333,24.7,22.0,24.8,49.69999999999999,101.49999999999997,23.35,0,0,0.0,0
2024-05-21,Kandy,7.2931,80.6333,27.1,22.8,7.7,45.79999999999999,91.69999999999996,24.950000000000003,0,0,0.0,0
2024-05-22,Kandy,7.2931,80.6333,25.6,22.9,15.0,47.49999999999999,90.19999999999996,24.25,0,0,0.0,0
2024-05-23,Kandy,7.2931,80.6333,25.5,23.2,18.7,41.39999999999999,92.39999999999996,24.35,0,0,0.0,0
2024-05-24,Kandy,7.2931,80.6333,26.5,22.9,13.2,46.899999999999984,104.29999999999997,24.7,0,0,0.0,0
2024-05-25,Kandy,7.2931,80.6333,25.2,22.6,28.2,60.09999999999999,120.89999999999995,23.9,0,0,0.0,0
2024-05-26,Kandy,7.2931,80.6333,26.8,22.8,13.1,54.49999999999999,120.69999999999996,24.8,0,0,0.0,0
2024-05-27,Kandy,7.2931,80.6333,26.9,22.8,11.1,52.39999999999999,106.99999999999996,24.85,0,0,0.0,0
2024-05-28,Kandy,7.2931,80.6333,27.2,22.4,14.3,38.499999999999986,113.59999999999997,24.799999999999997,0,0,0.0,0
2024-05-29,Kandy,7.2931,80.6333,27.3,22.5,3.2,28.599999999999987,101.79999999999995,24.9,0,0,0.0,0
2024-05-30,Kandy,7.2931,80.6333,26.5,22.8,26.2,43.69999999999999,109.29999999999997,24.65,0,0,0.0,0
2024-05-31,Kandy,7.2931,80.6333,28.4,22.9,1.3,30.69999999999999,97.39999999999996,25.65,0,0,0.0,0
2024-06-01,Kandy,7.2931,80.6333,28.7,22.8,23.1,50.599999999999994,92.29999999999997,25.75,0,0,0.0,0
2024-06-02,Kandy,7.2931,80.6333,27.1,23.1,13.3,37.69999999999999,92.49999999999997,25.1,0,0,0.0,0
2024-06-03,Kandy,7.2931,80.6333,28.0,21.9,1.7,38.099999999999994,83.09999999999997,24.95,0,0,0.0,0
2024-06-04,Kandy,7.2931,80.6333,28.5,20.3,0.9,15.89999999999999,69.69999999999996,24.4,1,0,0.0,0
2024-06-05,Kandy,7.2931,80.6333,28.4,21.5,0.5,3.0999999999999894,66.99999999999996,24.95,2,0,0.0,0
2024-06-06,Kandy,7.2931,80.6333,29.0,20.1,4.3,5.6999999999999895,45.099999999999966,24.55,0,0,0.0,0
2024-06-07,Kandy,7.2931,80.6333,28.6,21.2,0.8,5.599999999999989,44.59999999999997,24.9,1,0,0.0,0
2024-06-08,Kandy,7.2931,80.6333,28.2,21.2,0.0,5.099999999999989,21.499999999999964,24.7,2,0,0.0,0
2024-06-09,Kandy,7.2931,80.6333,28.1,21.6,1.2,1.9999999999999893,9.399999999999963,24.85,0,0,0.0,0
2024-06-10,Kandy,7.2931,80.6333,28.0,22.1,1.8,2.9999999999999893,9.499999999999964,25.05,0,0,0.0,0
2024-06-11,Kandy,7.2931,80.6333,27.6,22.9,0.8,3.799999999999989,9.399999999999963,25.25,1,0,0.0,0
2024-06-12,Kandy,7.2931,80.6333,27.8,22.5,1.2,3.799999999999989,10.099999999999964,25.15,0,0,0.0,0
2024-06-13,Kandy,7.2931,80.6333,28.2,21.9,0.9,2.8999999999999893,6.699999999999965,25.049999999999997,1,0,0.0,0
2024-06-14,Kandy,7.2931,80.6333,28.4,21.8,0.1,2.199999999999989,5.9999999999999645,25.1,2,0,0.0,0
2024-06-15,Kandy,7.2931,80.6333,27.9,21.5,1.3,2.299999999999989,7.299999999999965,24.7,0,0,0.0,0
2024-06-16,Kandy,7.2931,80.6333,28.2,21.9,0.4,1.7999999999999896,6.4999999999999645,25.049999999999997,1,0,0.0,0
2024-06-17,Kandy,7.2931,80.6333,29.1,20.9,1.0,2.6999999999999895,5.699999999999965,25.0,0,0,0.0,0
2024-06-18,Kandy,7.2931,80.6333,28.1,20.8,1.1,2.4999999999999893,5.9999999999999645,24.450000000000003,0,0,0.0,0
2024-06-19,Kandy,7.2931,80.6333,28.1,22.5,1.1,3.1999999999999895,5.899999999999965,25.3,0,0,0.0,0
2024-06-20,Kandy,7.2931,80.6333,28.0,22.4,1.4,3.59999999999999,6.399999999999965,25.2,0,0,0.0,0
2024-06-21,Kandy,7.2931,80.6333,27.4,22.1,6.4,8.89999999999999,12.699999999999966,24.75,0,0,0.0,0
2024-06-22,Kandy,7.2931,80.6333,27.8,22.1,8.0,15.79999999999999,19.399999999999963,24.950000000000003,0,0,0.0,0
2024-06-23,Kandy,7.2931,80.6333,26.1,22.3,9.8,24.19999999999999,28.79999999999997,24.200000000000003,0,0,0.0,0
2024-06-24,Kandy,7.2931,80.6333,27.0,22.5,6.4,24.199999999999992,34.19999999999997,24.75,0,0,0.0,0
2024-06-25,Kandy,7.2931,80.6333,26.0,22.0,12.4,28.599999999999987,45.499999999999964,24.0,0,0,0.0,0
2024-06-26,Kandy,7.2931,80.6333,25.4,22.0,8.7,27.499999999999993,53.099999999999966,23.7,0,0,0.0,0
2024-06-27,Kandy,7.2931,80.6333,27.3,21.9,2.9,23.99999999999999,54.599999999999966,24.6,0,0,0.0,0
2024-06-28,Kandy,7.2931,80.6333,28.2,19.5,0.6,12.199999999999989,48.79999999999997,23.85,1,0,0.0,0
2024-06-29,Kandy,7.2931,80.6333,28.1,19.2,0.4,3.8999999999999893,41.19999999999997,23.65,2,0,0.0,0
2024-06-30,Kandy,7.2931,80.6333,28.0,19.5,1.9,2.8999999999999893,33.29999999999996,23.75,0,0,0.0,0
2024-07-01,Kandy,7.2931,80.6333,28.0,20.5,1.7,3.9999999999999893,28.599999999999962,24.25,0,0,0.0,0
2024-07-02,Kandy,7.2931,80.6333,28.4,21.6,1.7,5.299999999999989,17.899999999999963,25.0,0,0,0.0,0
2024-07-03,Kandy,7.2931,80.6333,29.1,22.0,1.3,4.6999999999999895,10.499999999999964,25.55,0,0,0.0,0
2024-07-04,Kandy,7.2931,80.6333,26.9,21.4,4.9,7.89999999999999,12.499999999999964,24.15,0,0,0.0,0
2024-07-05,Kandy,7.2931,80.6333,26.4,20.0,9.9,16.09999999999999,21.799999999999965,23.2,0,0,0.0,0
2024-07-06,Kandy,7.2931,80.6333,27.2,21.4,1.7,16.49999999999999,23.099999999999966,24.299999999999997,0,0,0.0,0
2024-07-07,Kandy,7.2931,80.6333,27.2,21.0,2.8,14.39999999999999,23.999999999999964,24.1,0,0,0.0,0
2024-07-08,Kandy,7.2931,80.6333,26.4,21.2,5.4,9.89999999999999,27.699999999999967,23.799999999999997,0,0,0.0,0
2024-07-09,Kandy,7.2931,80.6333,27.6,21.0,1.5,9.69999999999999,27.499999999999964,24.3,0,0,0.0,0
2024-07-10,Kandy,7.2931,80.6333,28.0,21.0,0.5,7.39999999999999,26.699999999999967,24.5,1,0,0.0,0
2024-07-11,Kandy,7.2931,80.6333,27.8,21.5,1.9,3.8999999999999893,23.699999999999967,24.65,0,0,0.0,0
2024-07-12,Kandy,7.2931,80.6333,28.0,21.2,2.2,4.599999999999989,15.999999999999964,24.6,0,0,0.0,0
2024-07-13,Kandy,7.2931,80.6333,25.1,22.3,14.9,18.99999999999999,29.199999999999967,23.700000000000003,0,0,0.0,0
2024-07-14,Kandy,7.2931,80.6333,27.2,22.7,3.1,20.199999999999992,29.499999999999964,24.95,0,0,0.0,0
2024-07-15,Kandy,7.2931,80.6333,25.8,22.6,16.1,34.099999999999994,40.19999999999997,24.200000000000003,0,0,0.0,0
2024-07-16,Kandy,7.2931,80.6333,27.0,21.3,6.3,25.499999999999993,44.999999999999964,24.15,0,0,0.0,0
2024-07-17,Kandy,7.2931,80.6333,25.2,22.6,8.2,30.59999999999999,52.69999999999997,23.9,0,0,0.0,0
2024-07-18,Kandy,7.2931,80.6333,25.8,22.3,16.4,30.899999999999988,67.19999999999996,24.05,0,0,0.0,0
2024-07-19,Kandy,7.2931,80.6333,27.2,22.9,2.3,26.899999999999988,67.29999999999997,25.049999999999997,0,0,0.0,0
2024-07-20,Kandy,7.2931,80.6333,28.5,23.0,0.4,19.099999999999987,52.79999999999997,25.75,1,0,0.0,0
2024-07-21,Kandy,7.2931,80.6333,29.0,22.0,0.0,2.699999999999989,49.69999999999997,25.5,2,0,0.0,0
2024-07-22,Kandy,7.2931,80.6333,27.9,20.7,5.4,5.79999999999999,38.999999999999964,24.299999999999997,0,0,0.0,0
2024-07-23,Kandy,7.2931,80.6333,28.9,21.4,0.9,6.29999999999999,33.599999999999966,25.15,1,0,0.0,0
2024-07-24,Kandy,7.2931,80.6333,28.8,21.4,0.0,6.29999999999999,25.399999999999963,25.1,2,0,0.0,0
2024-07-25,Kandy,7.2931,80.6333,28.4,22.9,2.4,3.299999999999989,11.399999999999965,25.65,0,0,0.0,0
2024-07-26,Kandy,7.2931,80.6333,28.3,22.8,0.9,3.299999999999989,9.999999999999966,25.55,1,0,0.0,0
2024-07-27,Kandy,7.2931,80.6333,28.4,23.0,0.4,3.6999999999999895,9.999999999999966,25.7,2,0,0.0,0
2024-07-28,Kandy,7.2931,80.6333,27.6,22.4,5.8,7.099999999999989,15.799999999999965,25.0,0,0,0.0,0
2024-07-29,Kandy,7.2931,80.6333,27.8,22.2,12.7,18.899999999999988,23.099999999999962,25.0,0,0,0.0,0
2024-07-30,Kandy,7.2931,80.6333,27.5,21.8,2.1,20.59999999999999,24.299999999999965,24.65,0,0,0.0,0
2024-07-31,Kandy,7.2931,80.6333,27.1,21.4,3.3,18.099999999999987,27.599999999999962,24.25,0,0,0.0,0
2024-08-01,Kandy,7.2931,80.6333,27.2,22.2,1.4,6.799999999999989,26.599999999999962,24.7,0,0,0.0,0
2024-08-02,Kandy,7.2931,80.6333,26.9,22.2,2.1,6.799999999999988,27.79999999999996,24.549999999999997,0,0,0.0,0
2024-08-03,Kandy,7.2931,80.6333,27.6,21.6,1.5,4.999999999999989,28.899999999999963,24.6,0,0,0.0,0
2024-08-04,Kandy,7.2931,80.6333,28.5,21.8,1.0,4.599999999999989,24.099999999999962,25.15,0,0,0.0,0
2024-08-05,Kandy,7.2931,80.6333,28.2,20.1,0.8,3.299999999999989,12.199999999999964,24.15,1,0,0.0,0
2024-08-06,Kandy,7.2931,80.6333,28.5,21.5,0.3,2.0999999999999894,10.399999999999965,25.0,2,0,0.0,0
2024-08-07,Kandy,7.2931,80.6333,28.8,21.7,0.5,1.5999999999999894,7.599999999999964,25.25,3,0,0.0,0
2024-08-08,Kandy,7.2931,80.6333,27.0,20.1,11.3,12.09999999999999,17.499999999999964,23.55,0,0,0.0,0
2024-08-09,Kandy,7.2931,80.6333,28.4,21.1,0.3,12.09999999999999,15.699999999999966,24.75,1,0,0.0,0
2024-08-10,Kandy,7.2931,80.6333,26.9,20.5,8.1,19.69999999999999,22.299999999999965,23.7,0,0,0.0,0
2024-08-11,Kandy,7.2931,80.6333,27.3,21.4,5.2,13.59999999999999,26.499999999999964,24.35,0,0,0.0,0
2024-08-12,Kandy,7.2931,80.6333,29.3,20.8,41.0,54.29999999999999,66.69999999999996,25.05,0,0,0.0,0
2024-08-13,Kandy,7.2931,80.6333,27.6,21.1,2.3,48.499999999999986,68.69999999999996,24.35,0,0,0.0,0
2024-08-14,Kandy,7.2931,80.6333,27.0,20.5,1.3,44.599999999999994,69.49999999999996,23.75,0,0,0.0,0
2024-08-15,Kandy,7.2931,80.6333,27.8,21.1,4.6,8.199999999999992,62.799999999999955,24.450000000000003,0,0,0.0,0
2024-08-16,Kandy,7.2931,80.6333,27.4,21.0,13.4,19.299999999999994,75.89999999999996,24.2,0,0,0.0,0
2024-08-17,Kandy,7.2931,80.6333,26.0,22.2,14.8,32.79999999999999,82.59999999999995,24.1,0,0,0.0,0
2024-08-18,Kandy,7.2931,80.6333,26.4,22.0,2.1,30.299999999999994,79.49999999999997,24.2,0,0,0.0,0
2024-08-19,Kandy,7.2931,80.6333,27.9,21.2,6.4,23.29999999999999,44.899999999999956,24.549999999999997,0,0,0.0,0
2024-08-20,Kandy,7.2931,80.6333,27.3,20.8,1.6,10.09999999999999,44.19999999999996,24.05,0,0,0.0,0
2024-08-21,Kandy,7.2931,80.6333,25.5,20.6,9.0,16.999999999999993,51.899999999999956,23.05,0,0,0.0,0
2024-08-22,Kandy,7.2931,80.6333,27.5,20.2,0.5,11.09999999999999,47.799999999999955,23.85,1,0,0.0,0
2024-08-23,Kandy,7.2931,80.6333,29.0,20.4,1.2,10.69999999999999,35.59999999999996,24.7,0,0,0.0,0
2024-08-24,Kandy,7.2931,80.6333,28.0,20.5,0.6,2.299999999999991,21.39999999999996,24.25,1,0,0.0,0
2024-08-25,Kandy,7.2931,80.6333,28.2,20.0,1.8,3.599999999999991,21.09999999999996,24.1,0,0,0.0,0
2024-08-26,Kandy,7.2931,80.6333,28.1,20.5,0.0,2.3999999999999915,14.699999999999957,24.3,1,0,0.0,0
2024-08-27,Kandy,7.2931,80.6333,28.4,20.8,0.0,1.7999999999999914,13.099999999999957,24.6,2,0,0.0,0
2024-08-28,Kandy,7.2931,80.6333,28.0,20.5,0.2,0.19999999999999113,4.299999999999957,24.25,3,0,0.0,0
2024-08-29,Kandy,7.2931,80.6333,26.4,21.4,2.8,2.999999999999991,6.599999999999957,23.9,0,0,0.0,0
2024-08-30,Kandy,7.2931,80.6333,26.8,20.2,3.5,6.499999999999991,8.899999999999958,23.5,0,0,0.0,0
2024-08-31,Kandy,7.2931,80.6333,26.9,21.8,4.8,11.09999999999999,13.099999999999957,24.35,0,0,0.0,0
2024-09-01,Kandy,7.2931,80.6333,26.7,21.2,7.7,15.99999999999999,18.999999999999957,23.95,0,0,0.0,0
2024-09-02,Kandy,7.2931,80.6333,26.4,21.8,10.8,23.29999999999999,29.799999999999958,24.1,0,0,0.0,0
2024-09-03,Kandy,7.2931,80.6333,26.0,21.9,2.2,20.699999999999992,31.999999999999957,23.95,0,0,0.0,0
2024-09-04,Kandy,7.2931,80.6333,25.9,21.1,10.2,23.19999999999999,41.99999999999996,23.5,0,0,0.0,0
2024-09-05,Kandy,7.2931,80.6333,28.0,21.0,3.1,15.499999999999988,42.29999999999996,24.5,0,0,0.0,0
2024-09-06,Kandy,7.2931,80.6333,26.6,21.0,4.6,17.899999999999984,43.39999999999996,23.8,0,0,0.0,0
2024-09-07,Kandy,7.2931,80.6333,27.4,20.9,2.6,10.299999999999986,41.19999999999995,24.15,0,0,0.0,0
2024-09-08,Kandy,7.2931,80.6333,26.8,22.0,3.5,10.699999999999987,36.99999999999996,24.4,0,0,0.0,0
2024-09-09,Kandy,7.2931,80.6333,28.7,21.9,1.2,7.299999999999987,27.399999999999956,25.299999999999997,0,0,0.0,0
2024-09-10,Kandy,7.2931,80.6333,27.0,21.8,2.9,7.599999999999987,28.099999999999955,24.4,0,0,0.0,0
2024-09-11,Kandy,7.2931,80.6333,27.9,21.0,1.4,5.499999999999988,19.299999999999958,24.45,0,0,0.0,0
2024-09-12,Kandy,7.2931,80.6333,29.0,21.1,0.5,4.799999999999988,16.699999999999957,25.05,1,0,0.0,0
2024-09-13,Kandy,7.2931,80.6333,29.5,20.6,1.7,3.599999999999987,13.799999999999958,25.05,0,0,0.0,0
2024-09-14,Kandy,7.2931,80.6333,27.4,21.8,2.3,4.499999999999988,13.499999999999957,24.6,0,0,0.0,0
2024-09-15,Kandy,7.2931,80.6333,28.0,21.1,3.7,7.699999999999987,13.699999999999957,24.55,0,0,0.0,0
2024-09-16,Kandy,7.2931,80.6333,27.9,21.4,3.1,9.099999999999987,15.599999999999957,24.65,0,0,0.0,0
2024-09-17,Kandy,7.2931,80.6333,27.7,21.7,4.4,11.199999999999989,17.09999999999996,24.7,0,0,0.0,0
2024-09-18,Kandy,7.2931,80.6333,28.6,20.9,1.4,8.899999999999988,17.09999999999996,24.75,0,0,0.0,0
2024-09-19,Kandy,7.2931,80.6333,27.8,19.5,2.3,8.099999999999987,18.89999999999996,23.65,0,0,0.0,0
2024-09-20,Kandy,7.2931,80.6333,28.4,21.0,1.3,4.999999999999988,18.499999999999957,24.7,0,0,0.0,0
2024-09-21,Kandy,7.2931,80.6333,27.6,20.1,2.4,5.999999999999988,18.59999999999996,23.85,0,0,0.0,0
2024-09-22,Kandy,7.2931,80.6333,28.6,21.7,1.1,4.799999999999987,15.99999999999996,25.15,0,0,0.0,0
2024-09-23,Kandy,7.2931,80.6333,28.9,22.0,0.2,3.6999999999999877,13.099999999999957,25.45,1,0,0.0,0
2024-09-24,Kandy,7.2931,80.6333,28.4,22.2,1.7,2.999999999999987,10.399999999999956,25.299999999999997,0,0,0.0,0
2024-09-25,Kandy,7.2931,80.6333,28.7,22.8,2.2,4.099999999999987,11.199999999999957,25.75,0,0,0.0,0
2024-09-26,Kandy,7.2931,80.6333,29.4,21.3,1.8,5.699999999999987,10.699999999999958,25.35,0,0,0.0,0
2024-09-27,Kandy,7.2931,80.6333,29.2,20.6,2.7,6.699999999999987,12.099999999999957,24.9,0,0,0.0,0
2024-09-28,Kandy,7.2931,80.6333,30.3,20.0,17.5,21.999999999999986,27.199999999999957,25.15,0,0,0.0,0
2024-09-29,Kandy,7.2931,80.6333,29.8,20.8,2.6,22.799999999999986,28.69999999999996,25.3,0,0,0.0,0
2024-09-30,Kandy,7.2931,80.6333,29.1,21.4,1.7,21.799999999999986,30.199999999999957,25.25,0,0,0.0,0
2024-10-01,Kandy,7.2931,80.6333,30.0,21.2,7.7,11.999999999999986,36.19999999999996,25.6,0,0,0.0,0
2024-10-02,Kandy,7.2931,80.6333,30.1,20.5,3.5,12.899999999999986,37.49999999999996,25.3,0,0,0.0,0
2024-10-03,Kandy,7.2931,80.6333,29.4,19.7,0.4,11.599999999999985,36.09999999999996,24.549999999999997,1,0,0.0,0
2024-10-04,Kandy,7.2931,80.6333,29.9,19.5,0.0,3.8999999999999857,33.39999999999996,24.7,2,0,0.0,0
2024-10-05,Kandy,7.2931,80.6333,29.2,19.2,5.1,5.499999999999986,20.999999999999957,24.2,0,0,0.0,0
2024-10-06,Kandy,7.2931,80.6333,29.9,19.9,6.1,11.199999999999985,24.499999999999957,24.9,0,0,0.0,0
2024-10-07,Kandy,7.2931,80.6333,27.7,21.2,10.1,21.299999999999983,32.899999999999956,24.45,0,0,0.0,0
2024-10-08,Kandy,7.2931,80.6333,26.5,21.5,3.1,19.299999999999983,28.299999999999958,24.0,0,0,0.0,0
2024-10-09,Kandy,7.2931,80.6333,28.0,21.2,1.6,14.799999999999986,26.399999999999956,24.6,0,0,0.0,0
2024-10-10,Kandy,7.2931,80.6333,27.2,20.0,8.7,13.399999999999986,34.69999999999996,23.6,0,0,0.0,0
2024-10-11,Kandy,7.2931,80.6333,25.2,21.1,24.4,34.69999999999999,59.09999999999995,23.15,0,0,0.0,0
2024-10-12,Kandy,7.2931,80.6333,25.3,21.5,7.0,40.09999999999998,60.99999999999996,23.4,0,0,0.0,0
2024-10-13,Kandy,7.2931,80.6333,25.0,20.5,19.6,50.999999999999986,74.49999999999996,22.75,0,0,0.0,0
2024-10-14,Kandy,7.2931,80.6333,24.7,20.9,12.3,38.89999999999999,76.69999999999996,22.799999999999997,0,0,0.0,0
2024-10-15,Kandy,7.2931,80.6333,26.0,21.0,6.1,37.999999999999986,79.69999999999995,23.5,0,0,0.0,0
2024-10-16,Kandy,7.2931,80.6333,26.9,21.2,5.3,23.699999999999985,83.39999999999996,24.049999999999997,0,0,0.0,0
2024-10-17,Kandy,7.2931,80.6333,27.8,19.9,1.8,13.199999999999985,76.49999999999996,23.85,0,0,0.0,0
2024-10-18,Kandy,7.2931,80.6333,28.6,18.8,0.3,7.399999999999985,52.39999999999996,23.700000000000003,1,0,0.0,0
2024-10-19,Kandy,7.2931,80.6333,27.0,19.0,1.5,3.599999999999986,46.89999999999996,23.0,0,0,0.0,0
2024-10-20,Kandy,7.2931,80.6333,27.2,19.7,2.1,3.899999999999986,29.399999999999956,23.45,0,0,0.0,0
2024-10-21,Kandy,7.2931,80.6333,27.5,20.7,3.8,7.399999999999986,20.899999999999956,24.1,0,0,0.0,0
2024-10-22,Kandy,7.2931,80.6333,26.5,20.6,2.3,8.199999999999985,17.09999999999996,23.55,0,0,0.0,0
2024-10-23,Kandy,7.2931,80.6333,25.6,21.5,11.1,17.199999999999985,22.899999999999956,23.55,0,0,0.0,0
2024-10-24,Kandy,7.2931,80.6333,27.4,20.5,1.2,14.599999999999982,22.299999999999955,23.95,0,0,0.0,0
2024-10-25,Kandy,7.2931,80.6333,28.0,19.4,2.0,14.299999999999983,23.999999999999957,23.7,0,0,0.0,0
2024-10-26,Kandy,7.2931,80.6333,26.9,20.7,8.7,11.899999999999983,31.199999999999957,23.799999999999997,0,0,0.0,0
2024-10-27,Kandy,7.2931,80.6333,27.2,20.3,6.7,17.399999999999984,35.799999999999955,23.75,0,0,0.0,0
2024-10-28,Kandy,7.2931,80.6333,27.2,19.8,3.7,19.099999999999984,35.69999999999995,23.5,0,0,0.0,0
2024-10-29,Kandy,7.2931,80.6333,28.0,20.9,3.4,13.799999999999985,36.799999999999955,24.45,0,0,0.0,0
2024-10-30,Kandy,7.2931,80.6333,28.6,19.6,4.2,11.299999999999983,29.899999999999956,24.1,0,0,0.0,0
2024-10-31,Kandy,7.2931,80.6333,28.2,20.6,4.4,11.999999999999984,33.09999999999996,24.4,0,0,0.0,0
