date,location,latitude,longitude,temperature_2m_max,temperature_2m_min,precipitation_sum
2022-12-26,Kandy,7.2931,80.6333,26.4,19.8,6.9
2022-12-27,Kandy,7.2931,80.6333,28.0,18.9,1.5
2022-12-28,Kandy,7.2931,80.6333,27.0,19.8,1.1
2022-12-29,Kandy,7.2931,80.6333,26.4,20.4,0.0
2022-12-30,Kandy,7.2931,80.6333,26.1,19.2,0.0
2022-12-31,Kandy,7.2931,80.6333,26.2,18.5,0.0
2023-01-01,Kandy,7.2931,80.6333,26.1,17.8,0.0
2023-01-02,Kandy,7.2931,80.6333,25.9,19.0,0.0
2023-01-03,Kandy,7.2931,80.6333,26.2,18.2,0.4
2023-01-04,Kandy,7.2931,80.6333,27.0,18.5,0.0
2023-01-05,Kandy,7.2931,80.6333,26.6,20.5,0.7
2023-01-06,Kandy,7.2931,80.6333,26.2,21.1,3.8
2023-01-07,Kandy,7.2931,80.6333,25.9,21.1,1.0
2023-01-08,Kandy,7.2931,80.6333,26.3,20.8,0.9
2023-01-09,Kandy,7.2931,80.6333,26.3,19.4,0.4
2023-01-10,Kandy,7.2931,80.6333,26.0,18.4,0.0
2023-01-11,Kandy,7.2931,80.6333,26.0,16.0,0.0
2023-01-12,Kandy,7.2931,80.6333,26.8,16.7,0.0
2023-01-13,Kandy,7.2931,80.6333,26.1,16.6,0.0
2023-01-14,Kandy,7.2931,80.6333,27.4,18.1,0.0
2023-01-15,Kandy,7.2931,80.6333,27.9,18.5,0.3
2023-01-16,Kandy,7.2931,80.6333,27.6,19.7,2.2
2023-01-17,Kandy,7.2931,80.6333,27.8,20.5,0.9
2023-01-18,Kandy,7.2931,80.6333,27.4,20.0,0.0
2023-01-19,Kandy,7.2931,80.6333,26.3,18.4,0.0
2023-01-20,Kandy,7.2931,80.6333,26.5,18.0,0.0
2023-01-21,Kandy,7.2931,80.6333,23.6,18.8,4.4
2023-01-22,Kandy,7.2931,80.6333,23.9,19.9,3.8
2023-01-23,Kandy,7.2931,80.6333,26.6,21.4,0.8
2023-01-24,Kandy,7.2931,80.6333,26.6,21.0,2.5
2023-01-25,Kandy,7.2931,80.6333,27.4,19.3,0.0
2023-01-26,Kandy,7.2931,80.6333,28.0,19.5,0.1
2023-01-27,Kandy,7.2931,80.6333,27.0,19.9,0.6
2023-01-28,Kandy,7.2931,80.6333,28.0,19.8,0.1
2023-01-29,Kandy,7.2931,80.6333,26.9,17.6,0.2
2023-01-30,Kandy,7.2931,80.6333,27.6,17.8,5.2
2023-01-31,Kandy,7.2931,80.6333,23.9,19.1,11.4
2023-02-01,Kandy,7.2931,80.6333,24.5,20.5,4.7
2023-02-02,Kandy,7.2931,80.6333,27.0,20.3,8.7
2023-02-03,Kandy,7.2931,80.6333,25.8,21.6,0.6
2023-02-04,Kandy,7.2931,80.6333,27.0,21.0,12.6
2023-02-05,Kandy,7.2931,80.6333,28.1,21.2,0.0
2023-02-06,Kandy,7.2931,80.6333,25.8,20.8,1.0
2023-02-07,Kandy,7.2931,80.6333,26.0,20.8,0.6
2023-02-08,Kandy,7.2931,80.6333,27.6,20.9,0.0
2023-02-09,Kandy,7.2931,80.6333,27.7,19.0,0.0
2023-02-10,Kandy,7.2931,80.6333,28.3,19.3,0.0
2023-02-11,Kandy,7.2931,80.6333,27.8,18.6,0.0
2023-02-12,Kandy,7.2931,80.6333,28.6,19.6,0.0
2023-02-13,Kandy,7.2931,80.6333,28.2,17.6,0.0
2023-02-14,Kandy,7.2931,80.6333,28.4,18.0,0.0
2023-02-15,Kandy,7.2931,80.6333,27.5,16.8,0.0
2023-02-16,Kandy,7.2931,80.6333,27.0,17.5,0.0
2023-02-17,Kandy,7.2931,80.6333,28.0,18.0,0.0
2023-02-18,Kandy,7.2931,80.6333,28.6,20.2,0.1
2023-02-19,Kandy,7.2931,80.6333,26.9,21.5,7.3
2023-02-20,Kandy,7.2931,80.6333,26.6,21.5,3.5
2023-02-21,Kandy,7.2931,80.6333,28.1,21.4,2.7
2023-02-22,Kandy,7.2931,80.6333,28.7,18.7,0.0
2023-02-23,Kandy,7.2931,80.6333,28.9,20.2,0.0
2023-02-24,Kandy,7.2931,80.6333,28.2,19.7,1.3
2023-02-25,Kandy,7.2931,80.6333,29.5,21.4,3.1
2023-02-26,Kandy,7.2931,80.6333,27.1,18.5,0.0
2023-02-27,Kandy,7.2931,80.6333,28.4,17.0,3.0
2023-02-28,Kandy,7.2931,80.6333,26.5,21.1,1.6
2023-03-01,Kandy,7.2931,80.6333,26.9,21.5,0.8
2023-03-02,Kandy,7.2931,80.6333,27.7,20.8,0.0
2023-03-03,Kandy,7.2931,80.6333,27.8,20.6,1.4
2023-03-04,Kandy,7.2931,80.6333,26.1,21.6,4.5
2023-03-05,Kandy,7.2931,80.6333,26.6,21.8,0.1
2023-03-06,Kandy,7.2931,80.6333,29.9,20.8,1.2
2023-03-07,Kandy,7.2931,80.6333,29.4,21.4,0.0
2023-03-08,Kandy,7.2931,80.6333,28.3,21.6,0.2
2023-03-09,Kandy,7.2931,80.6333,29.5,21.6,0.0
2023-03-10,Kandy,7.2931,80.6333,27.2,22.2,0.3
2023-03-11,Kandy,7.2931,80.6333,29.1,21.5,0.5
2023-03-12,Kandy,7.2931,80.6333,28.5,22.0,0.8
2023-03-13,Kandy,7.2931,80.6333,28.6,22.4,1.7
2023-03-14,Kandy,7.2931,80.6333,30.9,20.8,1.8
2023-03-15,Kandy,7.2931,80.6333,31.4,19.2,1.5
2023-03-16,Kandy,7.2931,80.6333,30.4,20.7,2.9
2023-03-17,Kandy,7.2931,80.6333,30.6,20.5,0.0
2023-03-18,Kandy,7.2931,80.6333,31.6,21.0,7.2
2023-03-19,Kandy,7.2931,80.6333,30.0,20.2,5.2
2023-03-20,Kandy,7.2931,80.6333,28.8,20.8,7.4
2023-03-21,Kandy,7.2931,80.6333,31.2,19.8,4.7
2023-03-22,Kandy,7.2931,80.6333,30.0,19.8,0.6
2023-03-23,Kandy,7.2931,80.6333,30.6,20.8,4.8
2023-03-24,Kandy,7.2931,80.6333,31.5,19.6,0.0
2023-03-25,Kandy,7.2931,80.6333,31.6,19.6,0.0
2023-03-26,Kandy,7.2931,80.6333,31.5,20.5,0.1
2023-03-27,Kandy,7.2931,80.6333,31.5,19.9,0.4
2023-03-28,Kandy,7.2931,80.6333,32.4,20.5,0.2
2023-03-29,Kandy,7.2931,80.6333,32.9,19.5,0.6
2023-03-30,Kandy,7.2931,80.6333,32.5,20.9,0.7
2023-03-31,Kandy,7.2931,80.6333,33.0,19.3,0.2
2023-04-01,Kandy,7.2931,80.6333,33.2,21.1,0.6
2023-04-02,Kandy,7.2931,80.6333,30.7,20.9,2.6
2023-04-03,Kandy,7.2931,80.6333,32.0,20.5,1.5
2023-04-04,Kandy,7.2931,80.6333,29.6,20.2,4.5
2023-04-05,Kandy,7.2931,80.6333,31.5,20.2,10.0
2023-04-06,Kandy,7.2931,80.6333,31.5,20.5,0.2
2023-04-07,Kandy,7.2931,80.6333,30.9,19.6,0.0
2023-04-08,Kandy,7.2931,80.6333,30.5,19.6,5.9
2023-04-09,Kandy,7.2931,80.6333,30.7,21.0,0.1
2023-04-10,Kandy,7.2931,80.6333,30.9,20.9,4.5
2023-04-11,Kandy,7.2931,80.6333,30.8,21.2,0.0
2023-04-12,Kandy,7.2931,80.6333,32.1,20.2,5.0
2023-04-13,Kandy,7.2931,80.6333,32.7,20.5,3.2
2023-04-14,Kandy,7.2931,80.6333,34.1,20.5,0.0
2023-04-15,Kandy,7.2931,80.6333,33.3,20.6,0.4
2023-04-16,Kandy,7.2931,80.6333,32.5,21.4,1.2
2023-04-17,Kandy,7.2931,80.6333,33.5,20.6,0.0
2023-04-18,Kandy,7.2931,80.6333,33.5,21.9,0.0
2023-04-19,Kandy,7.2931,80.6333,32.7,22.3,0.3
2023-04-20,Kandy,7.2931,80.6333,31.9,21.4,1.9
2023-04-21,Kandy,7.2931,80.6333,31.6,23.0,3.1
2023-04-22,Kandy,7.2931,80.6333,30.5,22.0,6.1
2023-04-23,Kandy,7.2931,80.6333,31.0,20.9,1.4
2023-04-24,Kandy,7.2931,80.6333,31.3,21.9,7.7
2023-04-25,Kandy,7.2931,80.6333,29.8,21.8,7.5
2023-04-26,Kandy,7.2931,80.6333,29.6,21.4,5.1
2023-04-27,Kandy,7.2931,80.6333,29.3,21.2,1.6
2023-04-28,Kandy,7.2931,80.6333,29.8,20.9,6.1
2023-04-29,Kandy,7.2931,80.6333,27.5,21.4,19.2
2023-04-30,Kandy,7.2931,80.6333,29.0,20.5,27.9
2023-05-01,Kandy,7.2931,80.6333,27.9,21.9,18.1
2023-05-02,Kandy,7.2931,80.6333,27.2,21.6,5.5
2023-05-03,Kandy,7.2931,80.6333,27.0,21.2,7.0
2023-05-04,Kandy,7.2931,80.6333,29.3,20.8,11.0
2023-05-05,Kandy,7.2931,80.6333,24.8,21.9,8.4
2023-05-06,Kandy,7.2931,80.6333,28.5,21.0,3.3
2023-05-07,Kandy,7.2931,80.6333,27.3,22.0,2.4
2023-05-08,Kandy,7.2931,80.6333,26.9,22.1,7.2
2023-05-09,Kandy,7.2931,80.6333,26.2,21.9,11.0
2023-05-10,Kandy,7.2931,80.6333,27.9,22.0,1.5
2023-05-11,Kandy,7.2931,80.6333,27.9,21.5,0.8
2023-05-12,Kandy,7.2931,80.6333,28.5,22.9,0.4
2023-05-13,Kandy,7.2931,80.6333,28.0,22.0,2.5
2023-05-14,Kandy,7.2931,80.6333,28.6,22.2,1.1
2023-05-15,Kandy,7.2931,80.6333,29.0,23.5,2.0
2023-05-16,Kandy,7.2931,80.6333,30.6,22.5,0.1
2023-05-17,Kandy,7.2931,80.6333,30.6,20.8,1.2
2023-05-18,Kandy,7.2931,80.6333,29.5,21.4,1.2
2023-05-19,Kandy,7.2931,80.6333,29.4,20.0,0.6
2023-05-20,Kandy,7.2931,80.6333,29.0,21.5,1.2
2023-05-21,Kandy,7.2931,80.6333,29.1,20.9,0.4
2023-05-22,Kandy,7.2931,80.6333,29.5,21.0,3.4
2023-05-23,Kandy,7.2931,80.6333,29.7,19.9,1.1
2023-05-24,Kandy,7.2931,80.6333,30.0,20.1,0.0
2023-05-25,Kandy,7.2931,80.6333,30.0,21.1,1.4
2023-05-26,Kandy,7.2931,80.6333,29.5,21.3,3.4
2023-05-27,Kandy,7.2931,80.6333,29.1,21.8,1.0
2023-05-28,Kandy,7.2931,80.6333,30.3,21.6,1.9
2023-05-29,Kandy,7.2931,80.6333,30.5,21.0,2.3
2023-05-30,Kandy,7.2931,80.6333,29.5,21.5,2.2
2023-05-31,Kandy,7.2931,80.6333,30.4,20.7,0.9
2023-06-01,Kandy,7.2931,80.6333,29.4,21.5,1.9
2023-06-02,Kandy,7.2931,80.6333,29.8,22.1,1.6
2023-06-03,Kandy,7.2931,80.6333,30.2,22.3,2.5
2023-06-04,Kandy,7.2931,80.6333,28.8,22.0,1.7
2023-06-05,Kandy,7.2931,80.6333,29.0,21.7,1.5
2023-06-06,Kandy,7.2931,80.6333,29.5,22.9,1.1
2023-06-07,Kandy,7.2931,80.6333,28.9,23.2,5.4
2023-06-08,Kandy,7.2931,80.6333,28.1,22.5,2.6
2023-06-09,Kandy,7.2931,80.6333,29.2,21.9,0.8
2023-06-10,Kandy,7.2931,80.6333,29.2,22.3,2.0
2023-06-11,Kandy,7.2931,80.6333,28.7,21.9,2.6
2023-06-12,Kandy,7.2931,80.6333,28.5,21.8,8.5
2023-06-13,Kandy,7.2931,80.6333,27.2,22.4,4.6
2023-06-14,Kandy,7.2931,80.6333,28.2,22.4,4.7
2023-06-15,Kandy,7.2931,80.6333,29.5,22.5,3.0
2023-06-16,Kandy,7.2931,80.6333,28.3,23.5,1.5
2023-06-17,Kandy,7.2931,80.6333,28.4,23.0,0.4
2023-06-18,Kandy,7.2931,80.6333,26.2,22.7,3.4
2023-06-19,Kandy,7.2931,80.6333,29.2,21.8,0.3
2023-06-20,Kandy,7.2931,80.6333,29.0,22.8,2.6
2023-06-21,Kandy,7.2931,80.6333,29.7,22.4,1.1
2023-06-22,Kandy,7.2931,80.6333,30.0,22.7,0.9
2023-06-23,Kandy,7.2931,80.6333,29.7,22.4,1.6
2023-06-24,Kandy,7.2931,80.6333,30.0,22.1,0.9
2023-06-25,Kandy,7.2931,80.6333,29.4,21.4,1.1
2023-06-26,Kandy,7.2931,80.6333,28.0,22.4,6.5
2023-06-27,Kandy,7.2931,80.6333,28.5,21.7,3.0
2023-06-28,Kandy,7.2931,80.6333,28.4,20.8,2.7
2023-06-29,Kandy,7.2931,80.6333,28.0,21.0,2.4
2023-06-30,Kandy,7.2931,80.6333,28.5,22.4,1.4
2023-07-01,Kandy,7.2931,80.6333,28.8,22.5,1.1
2023-07-02,Kandy,7.2931,80.6333,27.2,22.4,4.7
2023-07-03,Kandy,7.2931,80.6333,26.5,21.3,18.1
2023-07-04,Kandy,7.2931,80.6333,25.5,22.2,18.8
2023-07-05,Kandy,7.2931,80.6333,24.8,21.1,25.0
2023-07-06,Kandy,7.2931,80.6333,26.8,21.5,17.3
2023-07-07,Kandy,7.2931,80.6333,26.8,21.5,1.8
2023-07-08,Kandy,7.2931,80.6333,27.6,20.8,1.0
2023-07-09,Kandy,7.2931,80.6333,27.9,20.3,1.0
2023-07-10,Kandy,7.2931,80.6333,26.8,21.1,1.9
2023-07-11,Kandy,7.2931,80.6333,28.1,21.1,1.2
2023-07-12,Kandy,7.2931,80.6333,28.5,19.1,0.0
2023-07-13,Kandy,7.2931,80.6333,27.7,20.6,0.7
2023-07-14,Kandy,7.2931,80.6333,27.8,21.7,1.5
2023-07-15,Kandy,7.2931,80.6333,28.4,21.4,2.7
2023-07-16,Kandy,7.2931,80.6333,28.4,22.0,2.7
2023-07-17,Kandy,7.2931,80.6333,27.9,21.6,2.0
2023-07-18,Kandy,7.2931,80.6333,26.8,22.0,4.9
2023-07-19,Kandy,7.2931,80.6333,27.0,22.2,3.7
2023-07-20,Kandy,7.2931,80.6333,27.5,22.2,4.2
2023-07-21,Kandy,7.2931,80.6333,29.0,21.8,0.4
2023-07-22,Kandy,7.2931,80.6333,27.9,22.5,2.3
2023-07-23,Kandy,7.2931,80.6333,27.2,22.5,3.5
2023-07-24,Kandy,7.2931,80.6333,26.5,22.0,7.8
2023-07-25,Kandy,7.2931,80.6333,26.9,21.8,3.7
2023-07-26,Kandy,7.2931,80.6333,27.7,20.9,1.8
2023-07-27,Kandy,7.2931,80.6333,28.8,21.5,0.8
2023-07-28,Kandy,7.2931,80.6333,29.6,21.5,0.1
2023-07-29,Kandy,7.2931,80.6333,29.8,22.0,0.2
2023-07-30,Kandy,7.2931,80.6333,29.6,21.3,0.9
2023-07-31,Kandy,7.2931,80.6333,28.6,21.8,1.1
2023-08-01,Kandy,7.2931,80.6333,29.5,22.5,0.1
2023-08-02,Kandy,7.2931,80.6333,29.7,21.1,0.0
2023-08-03,Kandy,7.2931,80.6333,29.2,22.2,0.8
2023-08-04,Kandy,7.2931,80.6333,30.4,21.5,0.4
2023-08-05,Kandy,7.2931,80.6333,30.9,20.6,1.7
2023-08-06,Kandy,7.2931,80.6333,31.7,22.0,0.1
2023-08-07,Kandy,7.2931,80.6333,30.4,22.3,0.0
2023-08-08,Kandy,7.2931,80.6333,30.6,21.5,1.0
2023-08-09,Kandy,7.2931,80.6333,31.2,21.9,0.7
2023-08-10,Kandy,7.2931,80.6333,30.8,21.6,1.1
2023-08-11,Kandy,7.2931,80.6333,31.9,20.6,1.2
2023-08-12,Kandy,7.2931,80.6333,29.2,22.1,3.0
2023-08-13,Kandy,7.2931,80.6333,29.7,22.0,0.1
2023-08-14,Kandy,7.2931,80.6333,30.0,21.2,0.0
2023-08-15,Kandy,7.2931,80.6333,30.9,20.7,0.0
2023-08-16,Kandy,7.2931,80.6333,30.2,19.4,0.3
2023-08-17,Kandy,7.2931,80.6333,30.6,21.2,0.0
2023-08-18,Kandy,7.2931,80.6333,30.1,22.0,0.5
2023-08-19,Kandy,7.2931,80.6333,30.6,21.9,0.4
2023-08-20,Kandy,7.2931,80.6333,30.5,21.1,0.3
2023-08-21,Kandy,7.2931,80.6333,31.6,21.2,0.6
2023-08-22,Kandy,7.2931,80.6333,32.1,22.6,4.8
2023-08-23,Kandy,7.2931,80.6333,31.0,22.1,3.8
2023-08-24,Kandy,7.2931,80.6333,31.4,21.0,0.0
2023-08-25,Kandy,7.2931,80.6333,32.2,20.2,0.4
2023-08-26,Kandy,7.2931,80.6333,31.8,20.2,2.5
2023-08-27,Kandy,7.2931,80.6333,30.7,20.5,1.3
2023-08-28,Kandy,7.2931,80.6333,31.7,20.6,2.4
2023-08-29,Kandy,7.2931,80.6333,31.1,21.1,1.1
2023-08-30,Kandy,7.2931,80.6333,29.2,21.9,2.7
2023-08-31,Kandy,7.2931,80.6333,30.4,22.0,2.3
2023-09-01,Kandy,7.2931,80.6333,29.4,21.0,0.2
2023-09-02,Kandy,7.2931,80.6333,29.3,22.2,2.2
2023-09-03,Kandy,7.2931,80.6333,27.8,22.0,2.6
2023-09-04,Kandy,7.2931,80.6333,26.1,21.8,8.0
2023-09-05,Kandy,7.2931,80.6333,25.9,21.4,8.1
2023-09-06,Kandy,7.2931,80.6333,25.4,21.2,5.4
2023-09-07,Kandy,7.2931,80.6333,25.6,21.1,2.9
2023-09-08,Kandy,7.2931,80.6333,27.6,21.8,3.2
2023-09-09,Kandy,7.2931,80.6333,27.5,21.6,2.5
2023-09-10,Kandy,7.2931,80.6333,27.5,21.5,2.2
2023-09-11,Kandy,7.2931,80.6333,26.9,21.4,7.8
2023-09-12,Kandy,7.2931,80.6333,26.9,21.5,1.5
2023-09-13,Kandy,7.2931,80.6333,27.8,21.0,2.3
2023-09-14,Kandy,7.2931,80.6333,27.5,21.4,1.9
2023-09-15,Kandy,7.2931,80.6333,29.5,19.9,0.0
2023-09-16,Kandy,7.2931,80.6333,29.0,19.6,1.0
2023-09-17,Kandy,7.2931,80.6333,29.1,19.7,7.2
2023-09-18,Kandy,7.2931,80.6333,28.1,20.6,2.4
2023-09-19,Kandy,7.2931,80.6333,27.8,20.4,2.4
2023-09-20,Kandy,7.2931,80.6333,28.1,20.6,3.0
2023-09-21,Kandy,7.2931,80.6333,28.9,18.6,2.4
2023-09-22,Kandy,7.2931,80.6333,28.0,19.8,1.1
2023-09-23,Kandy,7.2931,80.6333,28.7,20.2,4.7
2023-09-24,Kandy,7.2931,80.6333,28.2,20.8,2.5
2023-09-25,Kandy,7.2931,80.6333,27.8,20.8,7.3
2023-09-26,Kandy,7.2931,80.6333,27.5,21.4,3.3
2023-09-27,Kandy,7.2931,80.6333,28.0,20.9,3.7
2023-09-28,Kandy,7.2931,80.6333,27.0,21.4,1.9
2023-09-29,Kandy,7.2931,80.6333,27.5,21.3,4.5
2023-09-30,Kandy,7.2931,80.6333,28.9,20.9,9.5
2023-10-01,Kandy,7.2931,80.6333,27.7,21.0,12.7
2023-10-02,Kandy,7.2931,80.6333,27.3,20.5,4.6
2023-10-03,Kandy,7.2931,80.6333,28.8,21.3,1.8
2023-10-04,Kandy,7.2931,80.6333,27.7,20.9,0.2
2023-10-05,Kandy,7.2931,80.6333,27.1,20.8,9.5
2023-10-06,Kandy,7.2931,80.6333,27.8,21.4,0.9
2023-10-07,Kandy,7.2931,80.6333,28.4,20.9,12.3
2023-10-08,Kandy,7.2931,80.6333,29.2,20.9,8.8
2023-10-09,Kandy,7.2931,80.6333,28.8,21.4,19.7
2023-10-10,Kandy,7.2931,80.6333,27.8,21.5,25.0
2023-10-11,Kandy,7.2931,80.6333,27.6,20.6,15.0
2023-10-12,Kandy,7.2931,80.6333,27.1,20.4,6.0
2023-10-13,Kandy,7.2931,80.6333,26.1,20.5,21.4
2023-10-14,Kandy,7.2931,80.6333,26.9,20.5,10.5
2023-10-15,Kandy,7.2931,80.6333,23.8,21.1,8.0
2023-10-16,Kandy,7.2931,80.6333,27.5,20.1,0.0
2023-10-17,Kandy,7.2931,80.6333,27.0,19.4,5.1
2023-10-18,Kandy,7.2931,80.6333,24.0,20.8,23.3
2023-10-19,Kandy,7.2931,80.6333,26.1,20.4,17.5
2023-10-20,Kandy,7.2931,80.6333,26.8,20.6,15.3
2023-10-21,Kandy,7.2931,80.6333,26.1,21.0,4.0
2023-10-22,Kandy,7.2931,80.6333,27.0,21.5,30.5
2023-10-23,Kandy,7.2931,80.6333,26.6,21.5,16.1
2023-10-24,Kandy,7.2931,80.6333,27.4,20.8,9.2
2023-10-25,Kandy,7.2931,80.6333,28.6,19.5,2.0
2023-10-26,Kandy,7.2931,80.6333,29.2,18.9,0.2
2023-10-27,Kandy,7.2931,80.6333,29.0,19.0,0.8
2023-10-28,Kandy,7.2931,80.6333,27.9,20.1,29.1
2023-10-29,Kandy,7.2931,80.6333,29.0,20.7,14.1
2023-10-30,Kandy,7.2931,80.6333,27.8,20.1,21.8
2023-10-31,Kandy,7.2931,80.6333,27.4,20.4,4.9
2023-11-01,Kandy,7.2931,80.6333,28.6,19.7,5.0
2023-11-02,Kandy,7.2931,80.6333,27.1,21.0,31.7
2023-11-03,Kandy,7.2931,80.6333,27.9,20.6,24.1
2023-11-04,Kandy,7.2931,80.6333,27.5,20.7,33.2
2023-11-05,Kandy,7.2931,80.6333,28.0,21.0,15.9
2023-11-06,Kandy,7.2931,80.6333,28.5,20.8,41.0
2023-11-07,Kandy,7.2931,80.6333,28.2,19.9,15.9
2023-11-08,Kandy,7.2931,80.6333,28.0,20.9,17.8
2023-11-09,Kandy,7.2931,80.6333,26.6,20.5,25.2
2023-11-10,Kandy,7.2931,80.6333,27.5,21.0,41.3
2023-11-11,Kandy,7.2931,80.6333,28.2,21.2,10.4
2023-11-12,Kandy,7.2931,80.6333,27.6,20.8,21.8
2023-11-13,Kandy,7.2931,80.6333,26.9,21.0,15.1
2023-11-14,Kandy,7.2931,80.6333,25.5,21.1,11.4
2023-11-15,Kandy,7.2931,80.6333,26.4,20.9,9.7
2023-11-16,Kandy,7.2931,80.6333,28.0,20.2,11.7
2023-11-17,Kandy,7.2931,80.6333,27.5,20.5,3.2
2023-11-18,Kandy,7.2931,80.6333,27.4,21.6,23.1
2023-11-19,Kandy,7.2931,80.6333,27.9,21.2,26.5
2023-11-20,Kandy,7.2931,80.6333,27.2,21.5,22.4
2023-11-21,Kandy,7.2931,80.6333,28.2,20.8,23.3
2023-11-22,Kandy,7.2931,80.6333,26.9,21.4,61.9
2023-11-23,Kandy,7.2931,80.6333,27.6,21.3,19.5
2023-11-24,Kandy,7.2931,80.6333,28.1,19.6,0.1
2023-11-25,Kandy,7.2931,80.6333,27.6,20.4,0.4
2023-11-26,Kandy,7.2931,80.6333,27.0,20.8,0.5
2023-11-27,Kandy,7.2931,80.6333,27.9,22.1,1.8
2023-11-28,Kandy,7.2931,80.6333,27.3,21.6,16.8
2023-11-29,Kandy,7.2931,80.6333,27.0,21.1,1.9
2023-11-30,Kandy,7.2931,80.6333,27.4,20.8,12.6
2023-12-01,Kandy,7.2931,80.6333,26.1,20.6,28.9
2023-12-02,Kandy,7.2931,80.6333,24.6,21.2,16.0
2023-12-03,Kandy,7.2931,80.6333,26.1,21.1,4.3
2023-12-04,Kandy,7.2931,80.6333,26.0,20.7,14.8
2023-12-05,Kandy,7.2931,80.6333,27.5,20.1,3.7
2023-12-06,Kandy,7.2931,80.6333,27.9,20.1,3.5
2023-12-07,Kandy,7.2931,80.6333,28.5,20.0,7.0
2023-12-08,Kandy,7.2931,80.6333,27.4,21.1,14.6
2023-12-09,Kandy,7.2931,80.6333,28.0,20.9,29.5
2023-12-10,Kandy,7.2931,80.6333,27.1,20.1,11.8
2023-12-11,Kandy,7.2931,80.6333,28.9,20.2,1.5
2023-12-12,Kandy,7.2931,80.6333,26.3,21.6,6.1
2023-12-13,Kandy,7.2931,80.6333,27.1,21.0,0.9
2023-12-14,Kandy,7.2931,80.6333,27.6,22.2,3.8
2023-12-15,Kandy,7.2931,80.6333,26.3,21.6,9.4
2023-12-16,Kandy,7.2931,80.6333,27.1,21.8,7.1
2023-12-17,Kandy,7.2931,80.6333,28.1,21.8,20.7
2023-12-18,Kandy,7.2931,80.6333,28.5,21.2,26.7
2023-12-19,Kandy,7.2931,80.6333,27.0,22.0,2.0
2023-12-20,Kandy,7.2931,80.6333,26.7,22.6,0.8
2023-12-21,Kandy,7.2931,80.6333,27.5,22.5,0.0
2023-12-22,Kandy,7.2931,80.6333,27.9,22.0,0.0
2023-12-23,Kandy,7.2931,80.6333,27.8,20.5,0.0
2023-12-24,Kandy,7.2931,80.6333,28.1,21.2,0.4
2023-12-25,Kandy,7.2931,80.6333,27.5,21.8,0.0
2023-12-26,Kandy,7.2931,80.6333,27.5,21.2,0.6
2023-12-27,Kandy,7.2931,80.6333,26.5,22.3,2.4
2023-12-28,Kandy,7.2931,80.6333,26.0,22.0,4.5
2023-12-29,Kandy,7.2931,80.6333,26.6,21.8,5.7
2023-12-30,Kandy,7.2931,80.6333,27.3,22.0,1.0
2023-12-31,Kandy,7.2931,80.6333,27.0,21.8,1.4
2024-01-01,Kandy,7.2931,80.6333,26.4,22.1,11.8
2024-01-02,Kandy,7.2931,80.6333,27.0,21.9,10.0
2024-01-03,Kandy,7.2931,80.6333,28.2,21.6,0.4
2024-01-04,Kandy,7.2931,80.6333,28.6,21.2,0.6
2024-01-05,Kandy,7.2931,80.6333,29.4,21.0,3.0
2024-01-06,Kandy,7.2931,80.6333,28.7,20.0,14.7
2024-01-07,Kandy,7.2931,80.6333,27.4,19.9,1.9
2024-01-08,Kandy,7.2931,80.6333,26.4,20.1,3.5
2024-01-09,Kandy,7.2931,80.6333,25.0,21.5,6.6
2024-01-10,Kandy,7.2931,80.6333,23.8,22.0,20.6
2024-01-11,Kandy,7.2931,80.6333,27.3,21.4,8.8
2024-01-12,Kandy,7.2931,80.6333,27.0,21.0,0.0
2024-01-13,Kandy,7.2931,80.6333,27.5,20.3,0.2
2024-01-14,Kandy,7.2931,80.6333,27.3,20.0,0.4
2024-01-15,Kandy,7.2931,80.6333,26.1,17.9,0.0
2024-01-16,Kandy,7.2931,80.6333,27.5,16.5,0.0
2024-01-17,Kandy,7.2931,80.6333,28.0,17.6,0.0
2024-01-18,Kandy,7.2931,80.6333,29.0,21.4,0.3
2024-01-19,Kandy,7.2931,80.6333,27.5,19.6,1.0
2024-01-20,Kandy,7.2931,80.6333,28.1,21.6,2.9
2024-01-21,Kandy,7.2931,80.6333,28.5,21.2,0.0
2024-01-22,Kandy,7.2931,80.6333,29.1,19.9,0.0
2024-01-23,Kandy,7.2931,80.6333,29.0,19.9,0.1
2024-01-24,Kandy,7.2931,80.6333,28.0,17.5,0.0
2024-01-25,Kandy,7.2931,80.6333,27.9,17.0,0.0
2024-01-26,Kandy,7.2931,80.6333,28.6,18.8,0.0
2024-01-27,Kandy,7.2931,80.6333,28.6,19.6,0.0
2024-01-28,Kandy,7.2931,80.6333,28.0,22.0,0.3
2024-01-29,Kandy,7.2931,80.6333,27.7,21.5,0.9
2024-01-30,Kandy,7.2931,80.6333,28.8,21.5,6.4
2024-01-31,Kandy,7.2931,80.6333,25.0,21.5,11.3
2024-02-01,Kandy,7.2931,80.6333,28.2,20.8,18.1
2024-02-02,Kandy,7.2931,80.6333,29.6,19.5,1.1
2024-02-03,Kandy,7.2931,80.6333,29.9,20.1,0.0
2024-02-04,Kandy,7.2931,80.6333,28.4,19.4,1.7
2024-02-05,Kandy,7.2931,80.6333,28.1,22.0,1.1
2024-02-06,Kandy,7.2931,80.6333,28.4,20.8,0.0
2024-02-07,Kandy,7.2931,80.6333,28.1,19.0,0.0
2024-02-08,Kandy,7.2931,80.6333,29.0,19.0,0.0
